DateTime,AddedIPs,RemovedIPs
1539715696,65,68
1539716668,734,91
1539717612,76,69
1539718582,83,65
1539719542,71,61
1539720512,60,57
1539721465,51,68
1539722424,90,59
1539723639,71,42
1539724596,59,60
1539725575,69,60
1539726491,65,45
1539727466,65,60
1539728410,59,59
1539729634,57,52
1539730591,62,34
1539731555,49,47
1539732490,55,68
1539733463,72,58
1539734425,53,63
1539735381,46,56
1539736338,68,62
1539737293,66,75
1539738281,63,65
1539739239,57,64
1539740172,81,59
1539741142,69,77
1539742114,51,51
1539743074,99,68
1539744014,67,57
1539744973,75,50
1539745942,79,48
1539746906,56,53
1539747861,52,53
1539748821,57,72
1539749797,56,72
1539750738,10,63
1539751693,53,74
1539752678,73,70
1539753609,84,67
1539754573,93,61
1539755551,82,92
1539756526,70,70
1539757472,64,81
1539758441,90,92
1539759372,52,76
1539760345,72,80
1539761309,77,64
1539762265,50,69
1539763224,61,78
1539764197,67,78
1539765155,73,72
1539766340,78,83
1539767309,88,158
1539768257,76,78
1539769211,88,18
1539770208,121,221
1539771140,94,17
1539772091,113,77
1539773060,116,123
1539774043,93,75
1539774985,105,11
1539775943,95,141
1539776894,83,11
1539777880,94,81
1539778823,86,163
1539779785,75,77
1539780757,142,79
1539781717,63,8
1539782674,81,87
1539783612,69,131
1539784579,57,68
1539785544,75,94
1539786493,69,76
1539787465,60,79
1539788425,81,73
1539789507,45,86
1539790596,73,65
1539791556,66,81
1539792539,64,68
1539793463,58,57
1539794412,70,60
1539795389,52,69
1539796360,58,64
1539797302,65,83
1539798261,80,70
1539799238,50,69
1539800192,76,65
1539801143,78,61
1539802094,59,69
1539803079,747,75
1539804011,56,60
1539804985,59,51
1539805942,47,69
1539807420,80,113
1539808366,47,58
1539809544,54,46
1539810517,44,60
1539811472,67,50
1539812431,66,69
1539813380,62,60
1539814353,66,61
1539815302,74,57
1539816264,72,63
1539817219,75,52
1539818191,93,67
1539819142,81,69
1539820103,70,88
1539821059,62,69
1539822021,58,89
1539822973,72,64
1539823980,50,78
1539824896,69,7
1539825856,80,123
1539826817,68,64
1539827798,54,75
1539829488,91,65
1539830412,92,75
1539831373,69,54
1539832361,56,49
1539833293,68,68
1539834259,71,58
1539835234,62,50
1539836186,59,57
1539837142,56,70
1539838097,72,67
1539839058,105,68
1539840018,64,67
1539841244,92,120
1539842171,49,7
1539843150,76,62
1539844091,66,67
1539845078,80,126
1539846022,72,60
1539846994,72,6
1539847942,58,143
1539848897,70,68
1539849881,56,63
1539850817,52,7
1539851782,82,113
1539852755,73,65
1539853703,50,4
1539854656,66,59
1539855622,67,93
1539856583,62,4
1539857545,77,104
1539858496,56,71
1539859476,83,58
1539860426,73,59
1539861388,96,60
1539862343,66,6
1539863296,67,133
1539864292,60,7
1539865232,73,66
1539866188,77,64
1539867146,81,76
1539868101,53,63
1539869059,64,62
1539870019,54,59
1539870987,66,78
1539871948,75,79
1539872898,67,68
1539873859,59,82
1539874851,63,55
1539875785,48,77
1539876842,83,70
1539877947,80,72
1539879171,92,121
1539880089,58,7
1539881077,78,74
1539882041,73,128
1539883229,64,71
1539884187,78,73
1539885131,56,59
1539886097,47,79
1539887057,64,59
1539888014,56,73
1539888975,66,61
1539889942,64,495
1539890891,81,74
1539891881,78,83
1539892846,54,72
1539893779,58,64
1539894739,60,51
1539895713,76,71
1539896660,55,70
1539897615,55,55
1539898591,62,45
1539899533,57,77
1539900509,58,54
1539901455,73,67
1539902417,58,76
1539903376,58,50
1539904347,55,64
1539906055,76,145
1539907225,73,88
1539908188,62,60
1539909139,64,83
1539910118,70,90
1539911080,112,89
1539912012,51,68
1539912983,65,71
1539913951,81,57
1539914912,54,69
1539915860,57,66
1539916818,55,67
1539917815,51,61
1539918738,43,45
1539919695,56,56
1539920674,57,72
1539921689,53,45
1539922601,48,53
1539923542,52,58
1539924496,60,72
1539925493,52,69
1539926413,62,56
1539927393,89,61
1539928333,64,74
1539929303,90,73
1539930260,69,71
1539931218,62,59
1539932178,55,72
1539933144,64,61
1539934108,71,76
1539935057,75,3
1539936026,74,128
1539936991,64,72
1539937942,55,8
1539938898,63,151
1539939867,59,67
1539940946,62,60
1539942031,90,69
1539943241,64,82
1539944184,55,63
1539945142,70,51
1539946098,76,83
1539947085,66,42
1539948261,72,37
1539949477,56,56
1539950467,61,53
1539951388,61,138
1539952356,61,66
1539953294,69,63
1539954270,50,17
1539955211,62,47
1539956185,73,125
1539957156,83,50
1539958103,59,7
1539959056,62,55
1539960012,65,53
1539960991,64,52
1539961941,76,63
1539962889,56,70
1539964001,71,53
1539965119,65,104
1539966273,72,54
1539967212,66,65
1539968170,56,48
1539969157,63,61
1539970095,67,72
1539971054,66,58
1539972011,63,65
1539972980,68,68
1539973940,71,74
1539974906,75,71
1539975869,1241,95
1539976819,76,64
1539977779,77,53
1539978733,73,64
1539979712,55,87
1539980674,70,66
1539981618,70,41
1539982576,61,80
1539983545,71,55
1539984503,70,62
1539985459,106,76
1539986427,47,70
1539987383,69,69
1539988340,58,84
1539989293,64,48
1539990278,63,56
1539991210,58,12
1539992173,75,73
1539993157,62,64
1539994095,94,75
1539995054,79,67
1539996018,70,136
1539996981,60,6
1539997945,78,150
1539998894,65,44
1539999873,85,99
1540000819,66,6
1540001776,63,56
1540002759,64,102
1540003701,56,59
1540004664,68,5
1540005614,65,133
1540006593,61,62
1540007533,39,9
1540008498,62,44
1540009471,68,123
1540010412,58,6
1540011369,60,62
1540012339,98,66
1540013289,72,65
1540014272,71,112
1540015222,48,7
1540016189,72,134
1540017165,28,59
1540018092,59,9
1540019081,86,122
1540020014,35,8
1540020976,62,57
1540021934,59,73
1540022901,61,50
1540023887,86,137
1540024839,73,78
1540025789,69,10
1540026765,75,129
1540027695,70,10
1540028660,63,59
1540029619,71,84
1540030594,82,141
1540031547,67,70
1540032497,63,93
1540033466,65,5
1540034416,88,132
1540035389,68,59
1540036340,51,4
1540037296,70,58
1540038263,80,43
1540039213,88,71
1540040189,61,66
1540041163,95,161
1540042097,72,55
1540043057,52,9
1540044039,51,117
1540044993,78,13
1540045948,86,69
1540046896,61,58
1540047874,63,62
1540048821,52,59
1540049795,77,80
1540050741,66,71
1540051752,70,61
1540052658,58,50
1540053625,76,79
1540054577,72,58
1540055548,99,58
1540056493,80,63
1540057470,57,55
1540058434,67,77
1540059386,75,70
1540060343,86,49
1540061303,67,68
1540062262,705,73
1540063218,84,409
1540064173,61,54
1540065166,70,60
1540066096,63,55
1540067076,68,48
1540068016,55,65
1540068984,70,58
1540069943,69,57
1540070897,75,67
1540071856,65,64
1540072849,64,67
1540073786,82,74
1540074744,61,61
1540075764,74,49
1540076678,53,62
1540077616,62,80
1540078588,63,66
1540079533,59,86
1540080516,74,80
1540081478,64,62
1540082443,102,72
1540083376,71,73
1540084347,94,71
1540085291,62,62
1540086263,78,59
1540087233,64,70
1540088195,63,58
1540089152,83,60
1540090099,55,59
1540091062,66,58
1540092033,55,58
1540092984,75,59
1540093946,64,50
1540094898,68,70
1540095865,54,50
1540096815,72,56
1540097794,75,50
1540098763,83,71
1540099699,73,78
1540100655,61,43
1540101644,56,39
1540102592,75,60
1540103551,74,61
1540104497,75,59
1540105727,69,113
1540106899,85,72
1540107861,49,54
1540108826,69,61
1540109793,72,57
1540110751,96,52
1540111699,57,73
1540112782,71,69
1540113860,80,63
1540114817,49,53
1540115795,65,68
1540116738,69,64
1540117694,62,49
1540118658,68,54
1540119628,76,62
1540120595,88,60
1540121548,68,76
1540122496,67,71
1540123481,53,62
1540124411,82,58
1540125375,74,58
1540126343,62,54
1540127821,82,54
1540128733,66,58
1540129698,53,67
1540130668,79,59
1540131626,80,63
1540132592,63,52
1540133538,60,68
1540134500,54,3
1540135485,61,47
1540136413,58,69
1540137375,71,60
1540138471,83,65
1540139806,99,143
1540140736,71,49
1540141716,69,55
1540142665,86,58
1540143621,69,68
1540144579,79,66
1540145553,66,50
1540146493,78,70
1540147463,69,79
1540148443,77,57
1540149386,60,75
1540150340,58,88
1540151299,55,58
1540152265,65,63
1540153214,63,68
1540154191,78,89
1540155140,60,79
1540156106,67,67
1540157058,58,70
1540158017,78,63
1540158995,71,61
1540159936,74,66
1540160894,59,71
1540161858,57,65
1540162837,71,77
1540163790,64,4
1540164743,70,82
1540165714,78,89
1540166661,60,84
1540167616,53,69
1540168585,74,80
1540169558,103,78
1540170521,96,82
1540171454,68,89
1540172423,60,69
1540173378,85,100
1540174345,101,104
1540175315,95,83
1540176258,104,97
1540177240,117,75
1540178180,89,103
1540179148,86,89
1540180112,96,83
1540181080,92,75
1540182018,82,82
1540182988,86,83
1540183936,75,91
1540184902,79,95
1540185871,120,83
1540186816,55,81
1540187780,140,82
1540188743,79,95
1540189698,106,97
1540190658,83,79
1540191624,108,86
1540192591,65,98
1540193545,82,104
1540194495,71,100
1540195480,103,85
1540196423,101,116
1540197377,82,110
1540198343,96,88
1540199822,103,175
1540200743,64,6
1540201699,85,209
1540202786,82,107
