DateTime,Entries,UniqueIPs
1539883924,606639,644963
1539884643,606717,645041
1539885364,606675,644999
1539885828,606674,644998
1539886324,606677,645002
1539886923,606682,645010
1539887524,606605,644933
1539888486,606696,645024
1539888723,606703,645033
1539889430,606709,645039
1539890524,606714,645046
1539891362,606642,644973
1539891723,606649,644980
1539892324,606760,645091
1539893026,606763,645095
1539894123,606766,645098
1539895324,606770,645102
1539896162,606831,645164
1539896570,606840,645174
1539897125,606668,645003
1539897723,606670,645006
1539898923,606680,645016
1539899523,606681,645017
1539900123,606686,645024
1539900166,606686,645024
1539901323,606695,645033
1539901923,606783,645121
1539902885,606668,645006
1539903123,606676,645017
1539903842,606759,645100
1539904923,606767,645108
1539906003,606834,645175
1539906724,606637,644977
1539907369,606638,644979
1539908524,606641,644982
1539909725,606643,644984
1539910323,606648,644989
1539910970,606651,644993
1539911523,606652,644997
1539912003,606760,645106
1539912123,606763,645109
1539912722,606769,645115
1539913446,606647,644993
1539913923,606657,645003
1539914565,606659,645002
1539915124,606663,645006
1539915723,606669,645012
1539916923,606672,645015
1539917523,606673,645016
1539917763,606745,645088
1539918228,606749,645092
1539919323,606754,645100
1539920524,606755,645101
1539921123,606655,645001
1539921766,606658,645005
1539922323,606663,645010
1539922923,606670,645017
1539923523,606829,645177
1539924006,606732,645079
1539924123,606735,645082
1539924723,606738,645085
1539925442,606818,645165
1539926523,606827,645176
1539927843,606761,645110
1539928923,606767,645116
1539928970,606765,645114
1539930123,606775,645126
1539930723,606776,645128
1539931202,606846,645198
1539931324,606849,645202
1539931923,606853,645206
1539932568,606855,645210
1539933723,606857,645213
1539934323,606861,645218
1539935043,606914,645271
1539935523,606814,645171
1539936227,606816,645175
1539936723,606821,645184
1539937323,606824,645187
1539937924,606828,645191
1539938523,606832,645195
1539938883,606890,645253
1539939123,606896,645260
1539939827,606901,645267
1539940323,606904,645270
1539941282,606800,645166
1539941523,606803,645169
1539942124,606808,645173
1539942723,606892,645258
1539943366,606895,645263
1539944163,606854,645222
1539944642,606932,645300
1539945122,606935,645303
1539945723,606937,645305
1539947027,606939,645307
1539947525,606943,645311
1539948122,606948,645316
1539949323,606954,645322
1539950164,606955,645324
