DateTime,AddedIPs,RemovedIPs
1539723307,69,14
1539725054,25,23
1539725422,83,31
1539725710,75,43
1539727005,17,22
1539727236,73,22
1539729139,605,316
1539731067,398,59
1539731703,111,93
1539732997,105,10
1539733610,62,86
1539734921,72,47
1539736243,379,0
1539736832,13,15
1539737407,85,80
1539738746,12,12
1539740667,83,45
1539740703,97,70
1539742598,85,42
1539744509,114,11
1539745231,111,71
1539746438,12,7
1539747026,95,50
1539748391,109,79
1539749708,117,68
1539750258,10,17
1539750623,113,0
1539752172,22,14
1539752427,101,84
1539754109,98,72
1539754202,66,2
1539756032,147,123
1539756903,255,0
1539757976,110,97
1539758108,60,83
1539759871,21,12
1539760266,84,88
1539760504,41,0
1539761785,60,20
1539762972,71,106
1539763723,15,18
1539765028,114,63
1539765617,17,25
1539766129,53,95
1539767535,17,25
1539767647,82,55
1539769465,16,19
1539769503,95,59
1539771084,87,20
1539771380,34,918
1539772514,165,103
1539773555,67,52
1539773777,39,0
1539775464,424,0
1539775803,53,69
1539776142,72,93
1539777373,23,28
1539778172,47,24
1539779305,18,23
1539780007,145,116
1539781236,85,65
1539783139,87,64
1539783308,84,77
1539785075,22,20
1539785396,73,1
1539786995,123,132
1539787217,68,96
1539788919,18,760
1539789302,83,77
1539789797,598,0
1539791060,47,16
1539791628,92,117
1539793000,36,22
1539793815,78,49
1539794893,22,16
1539795619,131,113
1539796819,25,15
1539797421,94,85
1539798751,141,133
1539798967,62,0
1539799219,251,0
1539800668,22,17
1539801015,62,79
1539801274,70,77
1539802574,19,11
1539802831,80,0
1539804508,24,15
1539804767,140,182
1539806438,22,20
1539807303,191,33
1539807308,318,56
1539808356,9,264
1539808808,279,77
1539810514,18,19
1539810955,82,65
1539811825,45,4
1539812428,22,23
1539812704,78,99
1539814342,70,20
1539814511,55,103
1539814612,0,249
1539816261,17,20
1539816303,78,85
1539818189,398,17
1539819003,44,75
1539820100,75,128
1539822018,118,96
1539822632,255,252
1539823971,82,18
1539824429,75,90
1539825854,8,14
1539826209,82,95
1539827789,13,22
1539828033,79,189
1539828907,67,72
1539829935,5,16
1539830169,82,147
1539831860,13,12
1539832698,71,110
1539833796,82,22
1539834018,71,118
1539834968,39,19
1539835718,7,15
