DateTime,Entries,UniqueIPs
1539870982,82750,9371518
1539871412,82758,9371526
1539872374,82760,9371528
1539872893,82767,9371536
1539873335,82770,9371539
1539874294,82774,9371543
1539874847,82785,9371555
1539875254,82780,9371551
1539876213,82785,9371556
1539876737,82788,9371559
1539877173,82780,9371551
1539877892,82782,9371553
1539878667,82782,9371553
1539879572,82780,9371551
1539880294,82782,9371553
1539880570,82785,9371556
1539881012,82788,9371559
1539881973,82794,9371565
1539882693,82800,9371571
1539883412,82795,9371566
1539884132,82795,9371566
1539884653,82798,9371570
1539884852,82798,9371570
1539885630,82802,9371574
1539886602,82814,9371587
1539887493,82814,9371587
1539888453,82818,9371591
1539889413,82814,9371587
1539890431,82804,9371577
1539891093,82805,9371578
1539891813,82802,9371575
1539892340,82800,9371572
1539892773,82796,9371568
1539893493,82792,9371562
1539894270,82792,9371562
1539894934,82786,9371557
1539895655,82788,9371559
1539896199,82797,9371568
1539896373,82802,9371573
1539897094,82805,9371576
1539897813,82807,9371578
1539898096,82815,9371586
1539898533,82816,9371587
1539899254,82817,9371588
1539900038,82818,9371589
1539900247,82824,9371594
1539900453,82821,9371591
1539901174,82817,9371587
1539901956,82807,9371577
1539902854,82804,9371574
1539903874,82814,9371584
1539904773,82812,9371582
1539906043,82813,9371581
1539906724,82811,9371579
1539907653,82811,9371579
1539908184,82817,9371585
1539908614,82813,9371581
1539909334,82812,9371580
1539910107,82814,9371582
1539911012,82814,9371582
1539911734,82813,9371581
1539912009,82807,9371575
1539912454,82801,9371569
1539913413,82786,9371554
1539913946,82787,9371555
1539914372,82772,9371539
1539914897,82773,9371540
1539915336,82761,9371529
1539915856,82773,9371541
1539916293,82775,9371543
1539917013,82772,9371540
1539917803,82764,9371531
1539918453,82761,9371528
1539919173,82762,9371530
1539919691,82776,9371544
1539919893,82773,9371541
1539920612,82774,9371541
1539921677,82791,9371557
1539922533,82790,9371556
1539923254,82790,9371555
1539923538,82801,9371565
1539923974,82800,9371564
1539924932,82801,9371565
1539925463,82799,9371562
1539925892,82803,9371566
1539926613,82801,9371564
1539927379,82799,9371563
1539928053,82801,9371565
1539928773,82797,9371562
1539929298,82827,9371592
1539929790,82831,9371596
1539930694,82823,9371971
1539931213,82827,9371977
1539931655,82822,9371972
1539932614,82823,9371971
1539933139,82828,9371976
1539933333,82829,9371977
1539934052,82829,9371977
1539934774,82829,9371977
1539935052,82838,9371987
1539935492,82859,9372008
1539936453,82875,9372026
1539936986,82881,9372032
1539937412,82889,9372040
1539938372,82891,9372042
1539938894,82891,9372043
1539939333,82894,9372046
1539940293,82890,9372042
1539940941,82895,9372046
1539941255,84354,9373510
1539941977,84351,9373507
1539942746,84366,9373522
1539943653,84360,9373516
1539944671,84367,9373524
1539945573,84356,9373514
1539946294,84354,9373512
1539946569,84353,9373511
1539947013,84352,9373510
1539947733,84350,9373508
1539948758,84338,9373495
1539949414,84342,9373499
1539950132,84345,9373502
1539950916,84360,9373517
1539952293,84365,9373522
1539952822,84375,9373532
1539953014,84377,9373534
1539953733,84385,9373542
1539954753,84387,9373544
1539955413,84390,9373547
1539956133,84388,9373545
1539956665,84387,9373544
1539957094,84385,9373542
1539957813,84383,9373540
1539958595,84391,9373548
1539959544,84401,9373558
1539960213,84403,9373560
1539960501,84410,9373567
1539960933,84410,9373567
1539961653,84411,9373568
1539962430,84414,9373569
1539963093,84414,9373569
1539963812,84419,9373574
1539964611,84416,9373571
1539965493,84415,9373570
1539966213,84421,9373576
1539966741,84425,9373580
1539966935,84422,9373577
1539967653,84423,9373578
1539968373,84420,9373575
1539968659,84404,9373558
1539969093,84403,9373557
1539969813,84404,9373558
1539970588,84402,9373557
1539971493,84403,9373558
1539972524,84406,9373560
1539973412,84405,9373559
1539974430,84409,9373563
1539975333,84410,9373564
1539976360,84427,9373581
1539977253,84429,9373583
1539978273,84450,9373605
1539979654,84453,9373608
1539980192,84471,9373627
1539980374,84469,9373625
1539981093,84473,9373629
1539982109,84483,9373639
1539983014,84480,9373636
1539984040,84492,9373648
1539984454,84490,9373646
1539985174,84487,9373643
1539985955,84488,9373644
1539986853,84490,9373646
1539987871,84501,9373657
1539988774,84503,9373659
1539989047,84511,9373668
1539989529,78023,9365678
1539989772,78024,9365679
1539990213,84513,9373670
1539990934,84513,9373670
1539991707,84518,9373676
1539992373,84518,9373676
1539993093,84521,9373679
1539993647,84517,9373674
1539993813,84519,9373676
1539994535,84517,9373674
1539995559,84510,9373666
1539996453,84506,9373662
1539997475,84504,9373661
1539998373,84501,9373658
1539999093,84504,9373661
1539999376,84501,9373657
1539999813,84496,9373652
1540000533,84496,9373652
1540001311,84504,9373659
1540001973,84504,9373659
1540002693,84504,9373659
1540003250,84499,9373654
1540003413,84501,9373656
1540003692,84502,9373656
1540004132,84508,9373662
1540005164,84504,9373658
1540005813,84502,9373657
1540006534,84501,9373656
1540007058,84502,9373657
1540007253,84502,9373657
1540007974,84502,9373657
1540008693,84502,9373657
1540009413,84505,9373660
1540010133,84504,9373659
1540010853,84505,9373660
1540011133,84490,9373644
1540011814,84489,9373643
1540012773,84491,9373645
1540013494,84490,9373644
1540014214,84489,9373642
1540014985,84478,9373631
1540015653,84481,9373634
1540016613,84483,9373635
1540017161,84507,9374058
1540017639,84503,9374054
1540018342,84501,9374052
1540019069,84500,9374050
1540019733,84500,9374050
1540020452,84498,9374048
1540020971,84500,9374050
1540021413,84495,9374045
1540022373,84469,9374019
1540022896,84466,9374016
1540023814,84458,9374009
1540024835,84437,9373988
1540025734,84432,9373983
1540026761,84429,9373980
1540027413,84431,9373982
1540028135,84429,9373981
1540028654,84423,9373975
1540029093,84423,9373975
1540030053,84422,9373974
1540030589,84424,9373976
1540031012,84426,9373978
1540031973,84432,9373983
1540032988,84436,9373986
1540033893,84435,9373985
1540034614,84433,9373983
1540035333,84429,9373979
1540036053,84427,9373977
1540036337,84417,9373967
1540036833,84422,9373972
1540037734,84423,9373973
1540038693,84418,9373968
1540039416,84417,9373967
1540040184,84411,9373960
1540041093,84408,9373957
1540041814,84406,9373955
1540042094,84403,9373952
1540042533,84402,9373951
1540043493,84403,9373952
1540044036,84388,9373936
1540044453,84383,9373931
1540044986,84385,9373933
1540045413,84381,9373929
1540045944,84392,9373941
1540046372,84388,9373937
1540047333,84390,9373939
1540047868,84372,9373920
1540048293,84377,9373925
1540049253,84376,9373924
1540049791,84387,9373935
1540050214,84387,9373935
1540051174,84383,9373931
1540051747,84382,9373929
1540052136,84378,9373924
1540053093,84377,9373923
1540053620,84362,9373907
1540054052,84360,9373905
1540055013,84361,9373906
1540055543,84374,9373919
1540055974,84366,9373912
1540056934,84363,9373909
1540057460,84373,9373921
1540057893,84368,9373916
1540058853,84372,9373920
1540059382,84379,9373927
1540059822,84376,9373924
1540060773,84378,9373926
1540061298,84389,9373937
1540061733,84385,9373933
1540062745,84385,9373933
1540063214,84394,9373941
1540063654,84393,9373940
1540064372,84390,9373937
1540065153,84390,9373937
1540065813,84391,9373938
1540066533,84389,9373936
1540067072,84393,9373940
1540067493,84393,9373940
1540068454,84396,9373943
1540068979,84399,9373947
1540069414,84400,9373948
1540070373,84399,9373947
1540070894,84404,9373952
1540071333,84404,9373952
1540072300,84403,9373951
1540072845,84416,9373964
1540073253,84418,9373966
1540074212,84419,9373967
1540075175,84419,9373967
1540076139,84418,9373966
1540076674,84403,9373951
1540077062,84403,9373951
1540077366,84407,9373955
1540078054,84405,9373952
1540078584,84408,9373955
1540079014,84408,9373955
1540080512,84423,9373970
1540081412,84428,9373975
1540082439,84423,9373969
1540083817,84420,9373966
1540084343,84424,9373970
1540084773,84426,9373972
1540085734,84422,9373968
1540086693,84427,9373973
1540087653,84425,9373971
1540088191,84422,9373968
1540088663,84423,9373969
1540089574,84426,9373972
1540090095,84438,9373984
1540090534,84445,9373992
1540091493,84445,9373992
1540092028,84439,9373986
1540092465,84441,9373989
1540093414,84438,9373986
1540093942,84435,9373984
1540094373,84435,9373984
1540095332,84436,9373985
1540095861,84438,9373988
1540096293,84439,9373989
1540097013,84438,9373988
1540097784,84441,9373990
1540098693,84449,9373998
1540099413,84456,9374005
1540100133,84458,9374007
1540101094,84455,9374004
1540101640,84435,9373983
1540102053,84436,9373984
1540103013,84437,9373985
1540103546,84431,9373851
1540103973,84430,9373850
1540104753,84435,9373853
1540105714,84441,9373856
1540106373,84442,9373857
1540106891,84442,9373856
1540107334,84442,9373856
1540107856,84438,9373849
1540108292,84438,9373849
1540109252,84435,9373846
1540109788,84439,9373850
1540110212,84441,9373849
1540111172,84445,9373854
1540111693,84447,9373856
1540112133,84453,9373863
1540113333,84449,9373858
1540113855,84449,9373858
1540114293,84451,9373860
1540115013,84450,9373858
1540115733,84449,9373858
1540116453,84448,9373856
1540117173,84450,9373858
1540117690,84464,9373873
1540118132,84468,9373877
1540119093,84469,9373878
1540119624,84470,9373879
1540120053,84474,9373883
1540121013,84474,9373883
1540121543,84497,9373906
1540121973,84495,9373904
1540122694,84497,9373906
1540123470,84495,9373905
1540124132,84487,9373897
1540124853,84491,9373901
1540125371,84494,9373904
1540125813,84496,9373906
1540127810,84522,9373934
1540128453,84522,9373934
1540129173,84526,9373938
1540129694,84547,9373959
1540130133,84542,9373954
1540131094,84547,9373958
1540131622,84558,9373968
1540131812,84559,9373968
1540132532,84563,9373971
1540133254,84559,9373967
1540133535,84551,9373959
1540133973,84551,9373959
1540134695,84547,9373955
1540135472,84548,9373957
1540136179,84551,9373960
1540136853,84548,9373957
1540137371,84562,9373971
1540137813,84558,9373967
1540139013,84560,9373969
1540139794,84559,9373969
1540140453,84559,9373969
1540141712,84566,9373978
1540142613,84564,9373973
1540143333,84568,9373977
1540143617,84580,9373989
1540144053,84583,9373992
1540145013,84581,9373992
1540145550,84573,9373985
1540145973,84574,9373986
1540146933,84578,9373989
1540147457,84587,9373998
1540147892,84587,9373998
1540148853,84581,9373992
1540149382,84587,9373998
1540149813,84586,9373997
1540150821,84590,9374000
1540151296,84588,9373998
1540151734,84593,9374003
1540152693,84595,9374005
1540153210,84599,9374009
1540153413,84600,9374010
1540154133,84602,9374013
1540154853,84597,9374008
1540155135,84602,9374011
1540155573,84604,9374013
