DateTime,Entries,UniqueIPs
1539773558,24079,26625
1539774514,24080,26626
1539775467,24077,26623
1539776429,24080,26628
1539777143,24085,26633
1539777872,24086,26633
1539778584,24083,26630
1539779308,24087,26634
1539780276,24091,26638
1539781238,24087,26634
1539782184,24078,26625
1539783142,24076,26626
1539783849,24077,26627
1539784571,24074,26624
1539785291,24075,26625
1539786030,24068,26618
1539786998,24071,26621
1539787957,24070,26620
1539788921,24070,26620
1539790132,24065,26615
1539791063,24068,26620
1539791786,24071,26625
1539792531,24073,26627
1539793455,24078,26634
1539794169,24072,26632
1539794895,24071,26635
1539795867,24075,26641
1539796821,24085,26643
1539797538,24086,26644
1539798253,24086,26644
1539798967,24084,26640
1539799715,24083,26633
1539800671,24085,26637
1539801629,24082,26634
1539802344,24086,26640
1539803071,24084,26632
1539803785,24080,26628
1539804510,24084,26634
1539805470,24080,26630
1539806441,24074,26621
1539807412,24076,26622
1539808358,24079,26625
1539809063,24084,26630
1539810040,24084,26627
1539810987,24082,26628
1539811946,24084,26629
1539812650,24080,26625
1539813372,24088,26629
1539814344,24084,26625
1539815049,24084,26627
1539815795,24081,26624
1539816753,24080,26623
1539817715,24075,26620
1539818669,24078,26619
1539819626,24075,26616
1539820585,24071,26615
1539821552,24071,26612
1539822506,24063,26605
1539823227,24064,26606
1539823973,24062,26604
1539824677,24058,26601
1539825401,24058,26601
1539826354,24058,26601
1539827062,24070,26613
1539827791,24066,26610
1539828502,24061,26605
1539829481,24057,26601
1539830180,24059,26603
1539830907,24059,26604
1539831634,24057,26603
1539832354,24062,26607
1539833062,24066,26611
1539833798,24065,26608
1539834769,24069,26609
1539835719,24076,26617
1539836664,24081,26620
1539837627,24080,26619
1539838585,24088,26624
1539839557,24084,26621
1539840261,24081,26618
1539841234,24085,26622
1539841942,24084,26619
1539842671,24085,26620
1539843637,24086,26620
1539844344,24091,26625
1539845069,24088,26622
1539845791,24092,26628
1539847475,24081,26619
1539848426,24083,26623
1539849140,24084,26626
1539849872,24079,26621
1539850584,24079,26621
1539851311,24077,26619
1539852269,24077,26622
1539853401,24069,26615
1539854196,24075,26621
1539855158,24061,26545
1539856112,24066,26551
1539857076,24067,26553
1539858028,24073,26560
1539858750,24071,26558
1539859466,24071,26559
1539860179,24069,26556
1539860912,24069,26556
1539861865,24070,26557
1539862827,24071,26558
1539863789,24071,26558
1539864759,24072,26558
1539865708,24070,26556
1539866671,24069,26557
1539867639,24068,26553
1539868598,24067,26552
1539869549,24066,26551
1539870510,24068,26553
1539871475,24067,26551
1539872427,24070,26552
1539873396,24066,26552
1539874367,24067,26553
1539875316,24069,26555
1539876269,24073,26559
1539877242,24073,26559
1539877940,24071,26557
1539878670,24071,26556
1539879634,24073,26558
1539880346,24083,26568
1539881067,24086,26571
1539882033,24081,26566
1539882763,24086,26571
1539883463,24081,26560
1539884180,24084,26560
1539884908,24089,26569
1539885638,24090,26569
1539886605,24092,26573
1539887553,24091,26575
1539888519,24092,26579
1539889475,24097,26587
1539890434,24091,26586
1539891143,24094,26589
1539891872,24091,26583
1539892838,24094,26590
1539893543,24098,26595
1539894273,24094,26592
1539894980,24092,26589
1539895705,24094,26588
1539896435,24097,26591
1539897157,24100,26592
1539897862,24095,26588
1539898583,24097,26591
1539899306,24092,26585
1539900988,24089,26581
1539901959,24086,26580
1539902915,24082,26579
1539903878,24078,26579
1539904838,24074,26577
1539906047,24070,26577
1539906758,24067,26575
1539907712,24066,26576
1539908671,24072,26582
1539909380,24073,26583
1539910111,24076,26583
1539911072,24081,26590
1539911784,24079,26589
1539912516,24083,26593
1539913472,24081,26591
1539914434,24086,26591
1539915403,24084,26589
1539916351,24083,26588
1539917061,24083,26584
1539917807,24086,26587
1539918503,24082,26583
1539919230,24086,26587
1539919948,24092,26596
1539920666,24092,26601
1539921680,24096,26605
1539922594,24092,26601
1539923300,24093,26602
1539924032,24090,26599
1539924989,24095,26602
1539925961,24093,26599
1539926661,24095,26599
1539927383,24092,26596
1539928105,24091,26596
1539928832,24095,26600
1539929805,24097,26602
1539930750,24099,26604
1539931716,24099,26604
1539932673,24100,26606
1539933382,24099,26605
1539934100,24103,26612
1539934821,24102,26611
1539935562,24102,26611
1539936517,24101,26610
1539937466,24096,26605
1539938427,24099,26607
1539939410,24101,26609
1539940355,24102,26607
1539941309,24104,26609
1539942021,24101,26606
1539942750,24101,26606
1539943716,24099,26602
1539944675,24101,26604
1539945627,24106,26609
1539946343,24096,26601
1539947077,24098,26603
1539947802,24104,26609
1539948762,24111,26611
1539949468,24110,26610
1539950184,24112,26612
1539950919,24114,26614
1539951876,24118,26618
1539952826,24117,26618
1539953530,24115,26616
1539954262,24112,26613
1539954971,24117,26618
1539955694,24112,26613
1539956669,24105,26606
1539957626,24109,26610
1539958599,24099,26600
1539959555,24104,26605
1539960263,24101,26602
1539960984,24100,26601
1539961705,24101,26602
1539962433,24103,26604
1539963149,24104,26605
1539963868,24106,26607
1539964615,24107,26608
1539965590,24112,26614
1539966264,24107,26609
1539966982,24108,26610
1539967706,24110,26612
1539968437,24105,26607
1539969148,24104,26607
1539969862,24095,26604
1539970592,24095,26606
1539971555,24096,26608
1539972528,24085,26606
1539973470,24085,26607
1539974433,24085,26607
1539975388,24086,26609
1539976363,24093,26614
1539977309,24099,26621
1539978276,24100,26620
